"subj","current_staircase","duration_test","duration_ref","contrast_test","contrast_ref","stimulus_type","reference_type","stimulus_filename","reference_filename","ref_test_order","RT","resp","updated_threshold","updated_slope","updated_lapse","updated_guess","task","trials","group_id","energy","E","T","D","Ldu","Len"
"14",10,100000,5000,11,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_04_Caucasian_female_angry_frontal_011.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_25_Caucasian_male_neutral_frontal_050.tiff",1,0.3670578,1,10.1658451581433,0.0287800424237419,0.0755064327720585,0.0506408069725832,"faces",50,"F_14_split_by_duration_test.100000",1100000,1.99885567742047,-0.767798877510708,2.25202164562158,11.5129254649702,13.9108207377686
"15",4,2924,5000,94,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_23_Caucasian_male_neutral_frontal_094.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_21_Caucasian_male_angry_frontal_050.tiff",1,0.4230294,0,93.5678048008898,0.0466167716789637,0.0912467098642797,0.0841955050929917,"faces",50,"F_15_split_by_duration_test.2924",274856,-0.218010069205678,2.11789480097319,-0.792581686348446,7.98070782086967,12.5240026031397
"15",5,5268,5000,50,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_01_Caucasian_female_angry_frontal_050.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_10_Caucasian_male_neutral_frontal_050.tiff",1,0.6451234,1,50.7133978017534,0.031019662376616,0.0633762374554062,0.0786931749222334,"faces",50,"F_15_split_by_duration_test.5268",263400,-0.248788229130915,0.635139576727818,-0.719066603216284,8.56940606286317,12.4814290682913
"15",6,9491,5000,27,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_22_Caucasian_female_angry_frontal_027.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_04_Caucasian_female_neutral_frontal_050.tiff",0,0.3801047,1,27.8117699816354,0.0271987698106657,0.0753698558082875,0.0633574574748975,"faces",50,"F_15_split_by_duration_test.9491",256257,-0.267978906186254,-0.157252867173865,-0.586620273836114,9.15809926013049,12.4539361261348
"15",7,17100,5000,19,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_01_Caucasian_female_angry_frontal_019.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_18_Caucasian_female_neutral_frontal_050.tiff",1,0.4210611,0,18.2062141382029,0.0289789267449531,0.060460800194538,0.0753075654346986,"faces",50,"F_15_split_by_duration_test.17100",324900,-0.0835598042529444,-0.489603472536744,-0.347978521467249,9.74683374249075,12.6912727216572
"15",8,30808,5000,12,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_15_Caucasian_male_angry_frontal_012.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_21_Caucasian_male_angry_frontal_050.tiff",1,0.4511539,1,12.4739103175229,0.0292723792741464,0.0559072744991209,0.0556040795860304,"faces",50,"F_15_split_by_duration_test.30808",369696,0.0367909684435362,-0.687940213895603,0.0819467172595741,10.3355296754947,12.8204363252827
"15",9,55505,5000,10,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_15_Caucasian_male_neutral_frontal_010.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_25_Caucasian_male_angry_frontal_050.tiff",1,0.5621381,1,9.04468944552007,0.0269695593376456,0.0573980053259135,0.0580924615607829,"faces",50,"F_15_split_by_duration_test.55505",555050,0.534770634538354,-0.806590675285861,0.856520952803516,10.9242283857667,13.2268134787608
"15",10,100000,5000,9,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_12_Caucasian_female_angry_frontal_009.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_25_Caucasian_male_angry_frontal_050.tiff",0,0.6520328,1,8.24593439835165,0.0327723829087689,0.0587104178335007,0.0713974937233926,"faces",50,"F_15_split_by_duration_test.100000",900000,1.4615274664352,-0.834227464638826,2.25202164562158,11.5129254649702,13.7101500423064
"16",4,2924,5000,75,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_16_Caucasian_female_angry_frontal_075.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_19_Caucasian_female_neutral_frontal_050.tiff",0,0.2820448,0,75.6891921014269,0.0297270281337035,0.0501973427520042,0.0613440804526027,"faces",50,"F_16_split_by_duration_test.2924",219300,-0.367269099653167,1.49929782953633,-0.792581686348446,7.98070782086967,12.298195934406
"16",5,5268,5000,55,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_07_Caucasian_male_neutral_frontal_055.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_16_Caucasian_female_neutral_frontal_050.tiff",0,0.3724336,0,54.0209771746055,0.0836629157542843,0.0909788184133985,0.0433397132247581,"faces",50,"F_16_split_by_duration_test.5268",289740,-0.178022103744155,0.749581262848956,-0.719066603216284,8.56940606286317,12.5767392480956
"16",6,9491,5000,24,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_26_Caucasian_female_angry_frontal_024.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_19_Caucasian_female_neutral_frontal_050.tiff",0,0.1340529,0,24.5105071351706,0.0244930956408253,0.0574025063365604,0.071463511181818,"faces",50,"F_16_split_by_duration_test.9491",227784,-0.344475636943171,-0.271476002551785,-0.586620273836114,9.15809926013049,12.3361530904784
"16",7,17100,5000,7,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_16_Caucasian_female_angry_frontal_007.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_26_Caucasian_female_neutral_frontal_050.tiff",1,0.2130823,1,7.80064161178213,0.0307226023370903,0.046172831754412,0.0628639279877359,"faces",50,"F_16_split_by_duration_test.17100",119700,-0.634858548723831,-0.849634519638281,-0.347978521467249,9.74683374249075,11.6927438915461
"18",4,2924,5000,67,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_18_Caucasian_female_neutral_frontal_067.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_12_Caucasian_female_angry_frontal_050.tiff",0,0.4390532,1,67.9172588381084,0.0297643875144085,0.0767954252479055,0.0689329182923823,"faces",50,"F_18_split_by_duration_test.2924",195908,-0.430115007210004,1.2303902548987,-0.792581686348446,7.98070782086967,12.1854004402606
"18",5,5268,5000,45,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_25_Caucasian_male_neutral_frontal_045.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_01_Caucasian_female_angry_frontal_050.tiff",1,0.4750328,0,45.4115564092191,0.0361873209464238,0.0855967672111596,0.0515203501238741,"faces",50,"F_18_split_by_duration_test.5268",237060,-0.319554354517675,0.451696762478656,-0.719066603216284,8.56940606286317,12.3760685526335
"18",6,9491,5000,28,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_27_Caucasian_female_angry_frontal_028.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_27_Caucasian_female_neutral_frontal_050.tiff",1,0.4530804,0,28.2815101051816,0.0237681807505067,0.0685595766747387,0.0550571891936167,"faces",50,"F_18_split_by_duration_test.9491",265748,-0.242479995933948,-0.140999938455476,-0.586620273836114,9.15809926013049,12.4903037703057
"18",7,17100,5000,18,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_07_Caucasian_male_neutral_frontal_018.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_20_Caucasian_male_neutral_frontal_050.tiff",1,0.6241163,1,17.4388922554077,0.0326442412750113,0.081234031706865,0.0544000586625235,"faces",50,"F_18_split_by_duration_test.17100",307800,-0.129501366292185,-0.516152679725991,-0.347978521467249,9.74683374249075,12.6372055003869
"18",8,30808,5000,12,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_04_Caucasian_female_angry_frontal_012.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_12_Caucasian_female_neutral_frontal_050.tiff",1,0.2430444,0,11.0902775499253,0.0353230338722537,0.0749164243581256,0.0677371080239478,"faces",50,"F_18_split_by_duration_test.30808",369696,0.0367909684435362,-0.735813673319129,0.0819467172595741,10.3355296754947,12.8204363252827
"18",9,55505,5000,8,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_05_Caucasian_male_neutral_frontal_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_16_Caucasian_female_neutral_frontal_050.tiff",1,0.477129,1,8.76040843803484,0.0262398964326996,0.049036629520336,0.0704131415039784,"faces",50,"F_18_split_by_duration_test.55505",444040,0.23652661103098,-0.81642674999834,0.856520952803516,10.9242283857667,13.0036699274466
"18",10,100000,5000,8,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\angry_Rafd090_15_Caucasian_male_angry_frontal_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_faces\final\neutral_Rafd090_10_Caucasian_male_neutral_frontal_050.tiff",0,0.2801077,1,8.82298607737522,0.033183042256364,0.0444966304991708,0.0696491766954492,"faces",50,"F_18_split_by_duration_test.100000",800000,1.19286336094256,-0.814261574275461,2.25202164562158,11.5129254649702,13.5923670066501
"01",4,2924,5000,87,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2997_087.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3026_050.tiff",1,0.1100801,0,87.5092492330696,0.0250365140362223,0.0587894843195288,0.0578744660461399,"landscapes",50,"L_01_split_by_duration_test.2924",254388,-0.273000238317911,1.90826980441805,-0.792581686348446,7.98070782086967,12.4466159395243
"01",5,5268,5000,32,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3435_032.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3338_050.tiff",1,0.1770655,0,32.927129361716,0.0310187768013836,0.0439251972958857,0.0765186316530909,"landscapes",50,"L_01_split_by_duration_test.5268",168576,-0.503546280523251,0.0197377010274383,-0.719066603216284,8.56940606286317,12.0351419656629
"01",6,9491,5000,32,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3383_032.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2563_050.tiff",1,0.2590477,0,31.2552874661982,0.0270510316041882,0.0708618023455652,0.0558230655796029,"landscapes",50,"L_01_split_by_duration_test.9491",303712,-0.140484354924724,-0.03810774541034,-0.586620273836114,9.15809926013049,12.6238351629302
"01",7,17100,5000,15,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2565_015.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3042_050.tiff",1,0.1420371,1,15.9548359161411,0.0341741490058352,0.0426616102215445,0.0633539251320757,"landscapes",50,"L_01_split_by_duration_test.17100",256500,-0.267326052409906,-0.567500777721288,-0.347978521467249,9.74683374249075,12.454883943593
"01",8,30808,5000,10,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3097_010.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2998_050.tiff",1,0.3100798,1,9.23177187861412,0.02819947409134,0.0611997340437505,0.0694388408569676,"landscapes",50,"L_01_split_by_duration_test.30808",308080,-0.128749106796806,-0.800117654785535,0.0819467172595741,10.3355296754947,12.6381147684888
"01",9,55505,5000,8,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_1956_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3035_050.tiff",1,0.2531747,0,7.0636162021913,0.0294259378702605,0.0756477737031604,0.0495669282481217,"landscapes",50,"L_01_split_by_duration_test.55505",444040,0.23652661103098,-0.87513547398574,0.856520952803516,10.9242283857667,13.0036699274466
"01",10,100000,5000,6,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3634_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3581_050.tiff",1,0.0011779,1,5.65885183793511,0.0247606987105564,0.0540357382730495,0.066340140075294,"landscapes",50,"L_01_split_by_duration_test.100000",600000,0.655535149957293,-0.923740083074755,2.25202164562158,11.5129254649702,13.3046849341983
"02",4,2924,5000,95,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1797_095.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3045_050.tiff",1,0.2331314,1,94.3219855682249,0.0303512695550192,0.0621020636034253,0.0487212871443045,"landscapes",50,"L_02_split_by_duration_test.2924",277780,-0.210154330761074,2.14398932779313,-0.792581686348446,7.98070782086967,12.5345847124702
"02",5,5268,5000,57,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2581_057.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1474_050.tiff",0,0.366073,1,56.1465142269304,0.0255833143047488,0.0652760684410955,0.0701980986493743,"landscapes",50,"L_02_split_by_duration_test.5268",300276,-0.149715653589451,0.823124484873365,-0.719066603216284,8.56940606286317,12.6124573306977
"02",6,9491,5000,26,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3062_026.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3573_050.tiff",0,0.2090566,0,25.0436774102757,0.0400641295258363,0.0779791742595865,0.0750670148503483,"landscapes",50,"L_02_split_by_duration_test.9491",246766,-0.29347781643856,-0.25302840133214,-0.586620273836114,9.15809926013049,12.416195798152
"02",7,17100,5000,14,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2617_014.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1752_050.tiff",0,0.2452251,0,13.6189296979787,0.0398609112328395,0.0865075661313318,0.0686909714954596,"landscapes",50,"L_02_split_by_duration_test.17100",239400,-0.313267614449147,-0.64832273725505,-0.347978521467249,9.74683374249075,12.385891072106
"02",8,30808,5000,10,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1321_010.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3709_050.tiff",0,0.3850634,0,9.06675993229054,0.035782608274959,0.058648255760316,0.0722701388219756,"landscapes",50,"L_02_split_by_duration_test.30808",308080,-0.128749106796806,-0.805827040181514,0.0819467172595741,10.3355296754947,12.6381147684888
"02",9,55505,5000,8,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1589_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2957_050.tiff",1,0.2430649,0,8.61458235042406,0.044475174550535,0.0670934795464902,0.0907740548319723,"landscapes",50,"L_02_split_by_duration_test.55505",444040,0.23652661103098,-0.821472307932218,0.856520952803516,10.9242283857667,13.0036699274466
"02",10,100000,5000,6,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1364_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2581_050.tiff",1,0.4320342,1,6.872586520535,0.0298912729701027,0.0449203377394421,0.0665046609710284,"landscapes",50,"L_02_split_by_duration_test.100000",600000,0.655535149957293,-0.881745068617804,2.25202164562158,11.5129254649702,13.3046849341983
"03",4,2924,5000,69,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2315_069.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1408_050.tiff",0,0.3550818,0,69.4762931832899,0.0273119427151785,0.0748870366214942,0.0636827533736582,"landscapes",50,"L_03_split_by_duration_test.2924",201756,-0.414403530320794,1.28433257920019,-0.792581686348446,7.98070782086967,12.2148143254669
"03",5,5268,5000,54,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2977_054.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3018_050.tiff",1,0.3000706,1,54.834538457493,0.0298883286988346,0.081130358757279,0.0633074647576211,"landscapes",50,"L_03_split_by_duration_test.5268",284472,-0.192175328821507,0.777730345450181,-0.719066603216284,8.56940606286317,12.5583901094274
"03",6,9491,5000,33,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2408_033.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1767_050.tiff",0,0.4700899,1,32.1845558043744,0.0293066195602199,0.0818608525268758,0.0728024488009976,"landscapes",50,"L_03_split_by_duration_test.9491",313203,-0.114985444672418,-0.00595521829254936,-0.586620273836114,9.15809926013049,12.654606821597
"03",7,17100,5000,18,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1289_018.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2996_050.tiff",0,0.4181729,0,17.0058895224415,0.0304024000354372,0.0801754974435849,0.0653576626570225,"landscapes",50,"L_03_split_by_duration_test.17100",307800,-0.129501366292185,-0.531134500952244,-0.347978521467249,9.74683374249075,12.6372055003869
"03",8,30808,5000,10,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3499_010.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3475_050.tiff",0,0.4240702,0,10.9806209686753,0.0416439441563383,0.0534129005567233,0.0608779458301785,"landscapes",50,"L_03_split_by_duration_test.30808",308080,-0.128749106796806,-0.739607772458678,0.0819467172595741,10.3355296754947,12.6381147684888
"03",9,55505,5000,6,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3835_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2411_050.tiff",0,0.2551668,1,6.93201504262712,0.0253048895981161,0.0445649796036704,0.0717328531789802,"landscapes",50,"L_03_split_by_duration_test.55505",333030,-0.0617174124763932,-0.879688851818373,0.856520952803516,10.9242283857667,12.7159878549948
"03",10,100000,5000,6,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2565_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3487_050.tiff",0,0.4920568,0,5.00012591337311,0.0744905750616304,0.0446337326575382,0.0407925675025858,"landscapes",50,"L_03_split_by_duration_test.100000",600000,0.655535149957293,-0.946531888501204,2.25202164562158,11.5129254649702,13.3046849341983
"04",4,2924,5000,64,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2544_064.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2335_050.tiff",1,0.1640678,1,64.96290935485,0.0321318851693295,0.0448938996766878,0.0646700564418687,"landscapes",50,"L_04_split_by_duration_test.2924",187136,-0.453682222543818,1.12817026313364,-0.792581686348446,7.98070782086967,12.1395909042293
"04",5,5268,5000,61,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1647_061.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3858_050.tiff",1,0.0010901,1,61.7575387613953,0.027127513621981,0.0676967562785281,0.0647795377300248,"landscapes",50,"L_04_split_by_duration_test.5268",321348,-0.0931027532800428,1.01726498346933,-0.719066603216284,8.56940606286317,12.6802799270365
"04",6,9491,5000,31,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1372_031.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1500_050.tiff",1,0.337221,0,30.9694089076701,0.0487323508383074,0.0680457474183108,0.0922982222620407,"landscapes",50,"L_04_split_by_duration_test.9491",294221,-0.16598326517703,-0.0479990951183366,-0.586620273836114,9.15809926013049,12.5920864646156
"04",7,17100,5000,19,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2624_019.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3000_050.tiff",1,0.0010789,0,19.6292741514705,0.0221711056795543,0.0550522712229254,0.065528823150047,"landscapes",50,"L_04_split_by_duration_test.17100",324900,-0.0835598042529444,-0.440365837090529,-0.347978521467249,9.74683374249075,12.6912727216572
"04",8,30808,5000,10,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3942_010.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2622_050.tiff",1,0.0520988,0,10.5425209925314,0.0250954448036215,0.0560824536457198,0.0605531424813712,"landscapes",50,"L_04_split_by_duration_test.30808",308080,-0.128749106796806,-0.754765957435598,0.0819467172595741,10.3355296754947,12.6381147684888
"04",9,55505,5000,8,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3492_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1907_050.tiff",0,0.9740939,0,8.13857056389658,0.0408108885942297,0.0920397165823746,0.0640462473216058,"landscapes",50,"L_04_split_by_duration_test.55505",444040,0.23652661103098,-0.837942235127576,0.856520952803516,10.9242283857667,13.0036699274466
"04",10,100000,5000,5,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3891_005.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3617_050.tiff",1,0.4091046,1,5.8412965020584,0.035862972917189,0.0894174713755593,0.0619222924125819,"landscapes",50,"L_04_split_by_duration_test.100000",500000,0.386871044464659,-0.917427528595353,2.25202164562158,11.5129254649702,13.1223633774043
"07",4,2924,5000,72,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3847_072.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2486_050.tiff",1,0.2370813,0,71.3396704087013,0.0301626107979399,0.0593022395919582,0.0505848443776305,"landscapes",50,"L_07_split_by_duration_test.2924",210528,-0.39083631498698,1.34880511561341,-0.792581686348446,7.98070782086967,12.2573739398857
"07",5,5268,5000,54,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3518_054.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2166_050.tiff",0,0.3380351,0,53.0164394180487,0.0380008497376782,0.0590015036686596,0.0430461221897337,"landscapes",50,"L_07_split_by_duration_test.5268",284472,-0.192175328821507,0.714824426603005,-0.719066603216284,8.56940606286317,12.5583901094274
"07",6,9491,5000,26,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3683_026.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3242_050.tiff",0,0.3510743,1,25.6827536508937,0.0263710714548709,0.0517672246378355,0.0632966558571688,"landscapes",50,"L_07_split_by_duration_test.9491",246766,-0.29347781643856,-0.230916471642236,-0.586620273836114,9.15809926013049,12.416195798152
"07",7,17100,5000,19,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2900_019.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1744_050.tiff",1,0.3500636,1,18.1094443371204,0.0388019495479855,0.066291745645344,0.0653602103444531,"landscapes",50,"L_07_split_by_duration_test.17100",324900,-0.0835598042529444,-0.492951691265034,-0.347978521467249,9.74683374249075,12.6912727216572
"07",8,30808,5000,9,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3390_009.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3475_050.tiff",1,0.1950308,1,9.90779264939493,0.0344937542521249,0.0699757282551817,0.0629460723466735,"landscapes",50,"L_07_split_by_duration_test.30808",277272,-0.211519144416976,-0.776727450609012,0.0819467172595741,10.3355296754947,12.532754252831
"07",9,55505,5000,6,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3942_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1850_050.tiff",1,0.1510427,1,6.59660583309194,0.027523617195933,0.0528919062374409,0.0589483548770212,"landscapes",50,"L_07_split_by_duration_test.55505",333030,-0.0617174124763932,-0.891293953662586,0.856520952803516,10.9242283857667,12.7159878549948
"07",10,100000,5000,6,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3713_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3742_050.tiff",1,0.156056,1,5.99998294453285,0.0469911987985221,0.0415370814018095,0.0567061359001409,"landscapes",50,"L_07_split_by_duration_test.100000",600000,0.655535149957293,-0.911937004561252,2.25202164562158,11.5129254649702,13.3046849341983
"08",1,500,5000,34,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3921_034.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3742_050.tiff",1,0.3970414,1,33.1752843007841,0.0292673303419759,0.0644451080078465,0.0809967544318221,"landscapes",50,"L_08_split_by_duration_test.500",17000,-0.910776585064766,0.0283238198910813,-0.868605816686483,6.21460809842219,9.74096862303835
"08",2,901,5000,88,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_1956_088.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1524_050.tiff",1,0.4190321,0,88.6810343354026,0.0258021391120754,0.0539791582687164,0.0664778553363892,"landscapes",50,"L_08_split_by_duration_test.901",79288,-0.743431087035514,1.94881337050245,-0.856029217567031,6.80350525760834,11.2808420720865
